date,region,ticket_category,complaint_tickets,total_tickets,shipped_orders_hint,customer_email,ticket_body,ingested_at
2026-01-16,South,billing,1,1,475,cust9303@example.com,billing issue reported,2026-01-16T23:45:00+05:30
2026-01-16,South,product_query,0,3,475,cust3937@example.com,product query issue reported,2026-01-16T23:45:00+05:30
2026-01-16,East,late_delivery,4,4,327,cust4853@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-16T23:45:00+05:30
2026-01-16,East,damaged_item,0,0,327,cust5683@example.com,damaged item issue reported,2026-01-16T23:45:00+05:30
2026-01-16,East,billing,0,0,327,cust3499@example.com,billing issue reported,2026-01-16T23:45:00+05:30
2026-01-16,East,product_query,0,1,327,cust357@example.com,product query issue reported,2026-01-16T23:45:00+05:30
2026-01-16,West,late_delivery,2,2,431,cust349@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-16T23:45:00+05:30
2026-01-16,West,damaged_item,3,3,431,cust632@example.com,damaged item issue reported,2026-01-16T23:45:00+05:30
2026-01-16,West,billing,1,1,431,cust5611@example.com,billing issue reported,2026-01-16T23:45:00+05:30
2026-01-16,West,product_query,0,1,431,cust6040@example.com,product query issue reported,2026-01-16T23:45:00+05:30
2026-01-17,North,late_delivery,5,5,665,cust5532@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-17T23:45:00+05:30
2026-01-17,North,damaged_item,3,3,665,cust8454@example.com,damaged item issue reported,2026-01-17T23:45:00+05:30
2026-01-17,North,billing,1,1,665,cust5244@example.com,billing issue reported,2026-01-17T23:45:00+05:30
2026-01-17,North,product_query,0,3,665,cust9963@example.com,product query issue reported,2026-01-17T23:45:00+05:30
2026-01-17,South,late_delivery,3,3,563,cust3008@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-17T23:45:00+05:30
2026-01-17,South,damaged_item,1,1,563,cust2069@example.com,damaged item issue reported,2026-01-17T23:45:00+05:30
2026-01-17,South,billing,2,2,563,cust7368@example.com,billing issue reported,2026-01-17T23:45:00+05:30
2026-01-17,South,product_query,0,5,563,cust4507@example.com,product query issue reported,2026-01-17T23:45:00+05:30
2026-01-17,East,late_delivery,6,6,388,cust2156@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-17T23:45:00+05:30
2026-01-17,East,damaged_item,1,1,388,cust6247@example.com,damaged item issue reported,2026-01-17T23:45:00+05:30
2026-01-17,East,billing,1,1,388,cust3897@example.com,billing issue reported,2026-01-17T23:45:00+05:30
2026-01-17,East,product_query,0,1,388,cust4133@example.com,product query issue reported,2026-01-17T23:45:00+05:30
2026-01-17,West,late_delivery,5,5,511,cust723@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-17T23:45:00+05:30
2026-01-17,West,damaged_item,2,2,511,cust7176@example.com,damaged item issue reported,2026-01-17T23:45:00+05:30
2026-01-17,West,billing,2,2,511,cust8511@example.com,billing issue reported,2026-01-17T23:45:00+05:30
2026-01-17,West,product_query,0,5,511,cust2809@example.com,product query issue reported,2026-01-17T23:45:00+05:30
2026-01-18,North,late_delivery,8,8,665,cust3678@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-18T23:45:00+05:30
2026-01-18,North,damaged_item,2,2,665,cust5596@example.com,damaged item issue reported,2026-01-18T23:45:00+05:30
2026-01-18,North,billing,2,2,665,cust4339@example.com,billing issue reported,2026-01-18T23:45:00+05:30
2026-01-18,North,product_query,0,2,665,cust719@example.com,product query issue reported,2026-01-18T23:45:00+05:30
2026-01-18,South,late_delivery,4,4,564,cust575@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-18T23:45:00+05:30
2026-01-18,South,damaged_item,2,2,564,cust4116@example.com,damaged item issue reported,2026-01-18T23:45:00+05:30
2026-01-18,South,billing,2,2,564,cust8772@example.com,billing issue reported,2026-01-18T23:45:00+05:30
2026-01-18,South,product_query,0,2,564,cust21@example.com,product query issue reported,2026-01-18T23:45:00+05:30
2026-01-18,East,late_delivery,2,2,388,cust9498@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-18T23:45:00+05:30
2026-01-18,East,damaged_item,1,1,388,cust1139@example.com,damaged item issue reported,2026-01-18T23:45:00+05:30
2026-01-18,East,billing,0,0,388,cust4621@example.com,billing issue reported,2026-01-18T23:45:00+05:30
2026-01-18,East,product_query,0,0,388,cust3227@example.com,product query issue reported,2026-01-18T23:45:00+05:30
2026-01-18,West,late_delivery,7,7,511,cust6744@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-18T23:45:00+05:30
2026-01-18,West,damaged_item,2,2,511,cust4962@example.com,damaged item issue reported,2026-01-18T23:45:00+05:30
2026-01-18,West,billing,0,0,511,cust5518@example.com,billing issue reported,2026-01-18T23:45:00+05:30
2026-01-18,West,product_query,0,2,511,cust1462@example.com,product query issue reported,2026-01-18T23:45:00+05:30
2026-01-19,North,late_delivery,5,5,563,cust8146@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-19T23:45:00+05:30
2026-01-19,North,damaged_item,2,2,563,cust6677@example.com,damaged item issue reported,2026-01-19T23:45:00+05:30
2026-01-19,North,billing,1,1,563,cust4135@example.com,billing issue reported,2026-01-19T23:45:00+05:30
2026-01-19,North,product_query,0,2,563,cust8332@example.com,product query issue reported,2026-01-19T23:45:00+05:30
2026-01-19,South,late_delivery,0,0,476,cust7925@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-19T23:45:00+05:30
2026-01-19,South,damaged_item,0,0,476,cust8313@example.com,damaged item issue reported,2026-01-19T23:45:00+05:30
2026-01-19,South,billing,0,0,476,cust2322@example.com,billing issue reported,2026-01-19T23:45:00+05:30
2026-01-19,South,product_query,0,2,476,cust5269@example.com,product query issue reported,2026-01-19T23:45:00+05:30
2026-01-19,East,late_delivery,1,1,328,cust9928@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-19T23:45:00+05:30
2026-01-19,East,damaged_item,1,1,328,cust9439@example.com,damaged item issue reported,2026-01-19T23:45:00+05:30
2026-01-19,East,billing,1,1,328,cust6578@example.com,billing issue reported,2026-01-19T23:45:00+05:30
2026-01-19,East,product_query,0,1,328,cust1114@example.com,product query issue reported,2026-01-19T23:45:00+05:30
2026-01-19,West,late_delivery,2,2,432,cust7024@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-19T23:45:00+05:30
2026-01-19,West,damaged_item,3,3,432,cust4528@example.com,damaged item issue reported,2026-01-19T23:45:00+05:30
2026-01-19,West,billing,0,0,432,cust6175@example.com,billing issue reported,2026-01-19T23:45:00+05:30
2026-01-19,West,product_query,0,3,432,cust1819@example.com,product query issue reported,2026-01-19T23:45:00+05:30
2026-01-20,North,late_delivery,2,2,664,cust886@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-20T23:45:00+05:30
2026-01-20,North,damaged_item,3,3,664,cust5081@example.com,damaged item issue reported,2026-01-20T23:45:00+05:30
2026-01-20,North,billing,1,1,664,cust6777@example.com,billing issue reported,2026-01-20T23:45:00+05:30
2026-01-20,North,product_query,0,1,664,cust9777@example.com,product query issue reported,2026-01-20T23:45:00+05:30
2026-01-20,South,late_delivery,6,6,563,cust381@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-20T23:45:00+05:30
2026-01-20,South,damaged_item,0,0,563,cust5027@example.com,damaged item issue reported,2026-01-20T23:45:00+05:30
2026-01-20,South,billing,2,2,563,cust1811@example.com,billing issue reported,2026-01-20T23:45:00+05:30
2026-01-20,South,product_query,0,2,563,cust3792@example.com,product query issue reported,2026-01-20T23:45:00+05:30
2026-01-20,East,late_delivery,3,3,387,cust150@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-20T23:45:00+05:30
2026-01-20,East,damaged_item,2,2,387,cust9271@example.com,damaged item issue reported,2026-01-20T23:45:00+05:30
2026-01-20,East,billing,0,0,387,cust5923@example.com,billing issue reported,2026-01-20T23:45:00+05:30
2026-01-20,East,product_query,0,0,387,cust7710@example.com,product query issue reported,2026-01-20T23:45:00+05:30
2026-01-20,West,late_delivery,4,4,510,cust4320@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-20T23:45:00+05:30
2026-01-20,West,damaged_item,1,1,510,cust6667@example.com,damaged item issue reported,2026-01-20T23:45:00+05:30
2026-01-20,West,billing,1,1,510,cust5149@example.com,billing issue reported,2026-01-20T23:45:00+05:30
2026-01-20,West,product_query,0,4,510,cust6179@example.com,product query issue reported,2026-01-20T23:45:00+05:30
2026-01-21,North,late_delivery,5,5,665,cust742@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-21T23:45:00+05:30
2026-01-21,North,damaged_item,3,3,665,cust512@example.com,damaged item issue reported,2026-01-21T23:45:00+05:30
2026-01-21,North,billing,1,1,665,cust8931@example.com,billing issue reported,2026-01-21T23:45:00+05:30
2026-01-21,North,product_query,0,3,665,cust319@example.com,product query issue reported,2026-01-21T23:45:00+05:30
2026-01-21,South,late_delivery,1,1,563,cust7356@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-21T23:45:00+05:30
2026-01-21,South,damaged_item,4,4,563,cust3924@example.com,damaged item issue reported,2026-01-21T23:45:00+05:30
2026-01-21,South,billing,1,1,563,cust6385@example.com,billing issue reported,2026-01-21T23:45:00+05:30
2026-01-21,South,product_query,0,3,563,cust9937@example.com,product query issue reported,2026-01-21T23:45:00+05:30
2026-01-21,East,late_delivery,3,3,388,cust3021@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-21T23:45:00+05:30
2026-01-21,East,damaged_item,0,0,388,cust8598@example.com,damaged item issue reported,2026-01-21T23:45:00+05:30
2026-01-21,East,billing,1,1,388,cust7691@example.com,billing issue reported,2026-01-21T23:45:00+05:30
2026-01-21,East,product_query,0,0,388,cust8264@example.com,product query issue reported,2026-01-21T23:45:00+05:30
2026-01-21,West,late_delivery,3,3,511,cust9401@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-21T23:45:00+05:30
2026-01-21,West,damaged_item,1,1,511,cust1924@example.com,damaged item issue reported,2026-01-21T23:45:00+05:30
2026-01-21,West,billing,0,0,511,cust4242@example.com,billing issue reported,2026-01-21T23:45:00+05:30
2026-01-21,West,product_query,0,3,511,cust7256@example.com,product query issue reported,2026-01-21T23:45:00+05:30
2026-01-22,North,late_delivery,3,3,665,cust3982@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-22T23:45:00+05:30
2026-01-22,North,damaged_item,1,1,665,cust3496@example.com,damaged item issue reported,2026-01-22T23:45:00+05:30
2026-01-22,North,billing,0,0,665,cust7576@example.com,billing issue reported,2026-01-22T23:45:00+05:30
2026-01-22,North,product_query,0,2,665,cust4076@example.com,product query issue reported,2026-01-22T23:45:00+05:30
2026-01-22,South,late_delivery,4,4,564,cust2824@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-22T23:45:00+05:30
2026-01-22,South,damaged_item,1,1,564,cust5985@example.com,damaged item issue reported,2026-01-22T23:45:00+05:30
2026-01-22,South,billing,2,2,564,cust2430@example.com,billing issue reported,2026-01-22T23:45:00+05:30
2026-01-22,South,product_query,0,2,564,cust6220@example.com,product query issue reported,2026-01-22T23:45:00+05:30
2026-01-22,East,late_delivery,3,3,388,cust7895@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-22T23:45:00+05:30
2026-01-22,East,damaged_item,0,0,388,cust7862@example.com,damaged item issue reported,2026-01-22T23:45:00+05:30
2026-01-22,East,billing,2,2,388,cust8899@example.com,billing issue reported,2026-01-22T23:45:00+05:30
2026-01-22,East,product_query,0,1,388,cust9411@example.com,product query issue reported,2026-01-22T23:45:00+05:30
2026-01-22,West,late_delivery,4,4,511,cust4776@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-22T23:45:00+05:30
2026-01-22,West,damaged_item,2,2,511,cust3590@example.com,damaged item issue reported,2026-01-22T23:45:00+05:30
2026-01-22,West,billing,2,2,511,cust2184@example.com,billing issue reported,2026-01-22T23:45:00+05:30
2026-01-22,West,product_query,0,2,511,cust8965@example.com,product query issue reported,2026-01-22T23:45:00+05:30
2026-01-23,North,late_delivery,13,13,666,cust4665@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-23T23:45:00+05:30
2026-01-23,North,damaged_item,1,1,666,cust9203@example.com,damaged item issue reported,2026-01-23T23:45:00+05:30
2026-01-23,North,billing,3,3,666,cust1926@example.com,billing issue reported,2026-01-23T23:45:00+05:30
2026-01-23,North,product_query,0,3,666,cust1867@example.com,product query issue reported,2026-01-23T23:45:00+05:30
2026-01-23,South,late_delivery,8,8,564,cust3103@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-23T23:45:00+05:30
2026-01-23,South,damaged_item,3,3,564,cust1371@example.com,damaged item issue reported,2026-01-23T23:45:00+05:30
2026-01-23,South,billing,0,0,564,cust3127@example.com,billing issue reported,2026-01-23T23:45:00+05:30
2026-01-23,South,product_query,0,3,564,cust7271@example.com,product query issue reported,2026-01-23T23:45:00+05:30
2026-01-23,East,late_delivery,5,5,388,cust5954@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-23T23:45:00+05:30
2026-01-23,East,damaged_item,0,0,388,cust4222@example.com,damaged item issue reported,2026-01-23T23:45:00+05:30
2026-01-23,East,billing,0,0,388,cust8151@example.com,billing issue reported,2026-01-23T23:45:00+05:30
2026-01-23,East,product_query,0,2,388,cust4789@example.com,product query issue reported,2026-01-23T23:45:00+05:30
2026-01-23,West,late_delivery,3,3,512,cust427@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-23T23:45:00+05:30
2026-01-23,West,damaged_item,1,1,512,cust9954@example.com,damaged item issue reported,2026-01-23T23:45:00+05:30
2026-01-23,West,billing,1,1,512,cust8277@example.com,billing issue reported,2026-01-23T23:45:00+05:30
2026-01-23,West,product_query,0,2,512,cust5750@example.com,product query issue reported,2026-01-23T23:45:00+05:30
2026-01-24,North,late_delivery,4,4,789,cust6300@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-24T23:45:00+05:30
2026-01-24,North,damaged_item,2,2,789,cust589@example.com,damaged item issue reported,2026-01-24T23:45:00+05:30
2026-01-24,North,billing,3,3,789,cust9068@example.com,billing issue reported,2026-01-24T23:45:00+05:30
2026-01-24,North,product_query,0,4,789,cust7047@example.com,product query issue reported,2026-01-24T23:45:00+05:30
2026-01-24,South,late_delivery,4,4,668,cust4934@example.com,Order dispatched late from the North hub; no update for three days.,2026-01-24T23:45:00+05:30
